,price,ilan_no,ilan_tarih,marka,seri,model,yıl,km,vites_tipi,yakıt_tipi,kasa_tipi,motor_hacmi,motor_gucu,cekis,boya_degisen,arac_turu,garanti,plaka_uyruk,renk,Araç ilk sahibindenmi,Yıllık mtv tutarı,Takasa uygunmu,tramer,sag_arka_camurluk,arka_kaput,sol_arka_camurluk,tavan,sol_arka_kapi,sol_on_kapi,sag_on_camurluk,motor_kaputu,sol_on_camurluk,on_tampon,arka_tampon,sag_arka_kapi,sag_on_kapi
51,560.000,22328202,04 Nisan 2023,Ford,C-Max,1.6 TDCi Titanium X,2011,221.600 km,Düz,Dizel,MPV,1560 cc,115 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,Gri,İlk Sahibi Değilim,1.135 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 5.900 TL,Lokal Boyanmış,Lokal Boyanmış,,,,,Boyanmış,,,,,,
52,455.000,22321615,03 Nisan 2023,Ford,C-Max,1.6 TDCi Titanium X,2012,166.000 km,Düz,Dizel,MPV,1560 cc,115 hp,Önden Çekiş,Belirtilmemiş,,,,,,,,,,,,,,,,,,,,,
53,575.000,21669782,03 Nisan 2023,Ford,C-Max,1.6 TDCi Ghia,2006,188.000 km,Düz,Dizel,MPV,1560 cc,110 hp,Önden Çekiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,Beyaz,İlk Sahibiyim,436 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
54,300.000,22312978,02 Nisan 2023,Ford,C-Max,1.6 TDCi Ghia,2004,290.000 km,Düz,Dizel,MPV,1560 cc,110 hp,Önden Çekiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,436 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
55,280.000,22311292,02 Nisan 2023,Ford,C-Max,1.6 TDCi Ghia,2004,365.000 km,Düz,Dizel,MPV,1560 cc,110 hp,Önden Çekiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,436 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 1.100 TL,,,Lokal Boyanmış,,,,,,,,,Lokal Boyanmış,Lokal Boyanmış
56,290.600,22309547,02 Nisan 2023,Ford,C-Max,1.6 Trend,2004,226.500 km,Düz,LPG & Benzin,MPV,1596 cc,100 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Gri (titanyum),İlk Sahibiyim,436 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 10.300 TL,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Değişmiş,Boyanmış,Boyanmış,Değişmiş,Boyanmış,Boyanmış,Değişmiş,Değişmiş
57,489.750,22313816,02 Nisan 2023,Ford,C-Max,1.6 TDCi Titanium,2008,96.000 km,Düz,Dizel,MPV,1560 cc,110 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Var,(TR) Türkiye,Turuncu,İlk Sahibiyim,1.135 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
58,260.000,22313344,02 Nisan 2023,Ford,C-Max,1.6 TDCi Ghia,2005,285.000 km,Düz,Dizel,MPV,1560 cc,110 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Gri,İlk Sahibi Değilim,436 TL,Takasa Uygun,Toplam Tramer Tutarı: 3.500 TL,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Değişmiş,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış
59,700.000,21905558,02 Nisan 2023,Ford,C-Max,1.6 TDCi Titanium X,2015,66.000 km,Düz,Dizel,MPV,1560 cc,115 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,1.606 TL,Takasa Uygun Değil,Tramer tutarı belirtilmemiş,Orijinal,Boyanmış,Orijinal,Orijinal,Değişmiş,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
60,535.000,22309426,01 Nisan 2023,Ford,C-Max,1.6 TDCi Trend,2012,126.000 km,Düz,Dizel,MPV,1560 cc,115 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,1.606 TL,Takasa Uygun,Tramer tutarı yok,,,Boyanmış,,,,,,,,,,
