,price,ilan_no,ilan_tarih,marka,seri,model,yıl,km,vites_tipi,yakıt_tipi,kasa_tipi,motor_hacmi,motor_gucu,cekis,boya_degisen,arac_turu,garanti,plaka_uyruk,renk,Araç ilk sahibindenmi,Yıllık mtv tutarı,Takasa uygunmu,tramer,sag_arka_camurluk,arka_kaput,sol_arka_camurluk,tavan,sol_arka_kapi,sol_on_kapi,sag_on_camurluk,motor_kaputu,sol_on_camurluk,on_tampon,arka_tampon,sag_arka_kapi,sag_on_kapi
0,485.000,22348818,06 Nisan 2023,Honda,Accord,2.0 Executive,2011,155.000 km,Otomatik,LPG & Benzin,Sedan,1998 cc,156 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Siyah,İlk Sahibi Değilim,3.047 TL,Takasa Uygun,,,,,,,,,,,,,,
1,665.000,22348353,06 Nisan 2023,Honda,Accord,2.0 Executive,2011,180.000 km,Otomatik,LPG & Benzin,Sedan,1998 cc,156 hp,Önden Çekiş,Belirtilmemiş,,,,,,,,,,,,,,,,,,,,,
2,179.000,22341837,06 Nisan 2023,Honda,Accord,2.0 EX,1994,394.000 km,Otomatik,LPG & Benzin,Sedan,1997 cc,133 hp,Önden Çekiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,Bordo,İlk Sahibiyim,1.198 TL,Takasa Uygun,Toplam Tramer Tutarı: 3.000 TL,Lokal Boyanmış,,,,,,Lokal Boyanmış,,,,,,
3,625.000,22342188,06 Nisan 2023,Honda,Accord,2.0 Executive,2009,153.700 km,Otomatik,LPG & Benzin,Sedan,1998 cc,156 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Gri,İlk Sahibi Değilim,3.047 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 16.303 TL,,,Lokal Boyanmış,,,,Lokal Boyanmış,Lokal Boyanmış,,Değişmiş,Değişmiş,Lokal Boyanmış,
4,365.000,22337912,05 Nisan 2023,Honda,Accord,2.4 Executive,2004,228.000 km,Otomatik,Benzin,Sedan,2354 cc,190 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,Gri (Gümüş),İlk Sahibi Değilim,1.818 TL,Takasa Uygun Değil,Tramer tutarı yok,Boyanmış,Boyanmış,Değişmiş,Orijinal,Boyanmış,Boyanmış,Değişmiş,Değişmiş,Boyanmış,Orijinal,Orijinal,Boyanmış,Boyanmış
5,180.000,22334130,05 Nisan 2023,Honda,Accord,2.0 ES,1996,365.000 km,Otomatik,LPG & Benzin,Sedan,1997 cc,131 hp,Önden Çekiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,Yeşil,İlk Sahibiyim,1.198 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
6,300.000,22032059,04 Nisan 2023,Honda,Accord,2.4 Executive,2003,390.500 km,Otomatik,LPG & Benzin,Sedan,2354 cc,190 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,1.818 TL,Takasa Uygun Değil,Bu araç ağır hasar kayıtlıdır.,,,,,,,Boyanmış,Değişmiş,Değişmiş,,,,
7,520.000,21771550,04 Nisan 2023,Honda,Accord,2.4 Executive,2003,213.000 km,Otomatik,LPG & Benzin,Sedan,2354 cc,190 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Gri (Gümüş),İlk Sahibiyim,1.818 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
8,235.000,22331149,04 Nisan 2023,Honda,Accord,2.0 EX,2000,303.000 km,Otomatik,LPG & Benzin,Sedan,1997 cc,147 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,1.198 TL,Takasa Uygun Değil,,,Orijinal,,Orijinal,,,Boyanmış,Orijinal,Boyanmış,,,,
9,175.000,22325579,04 Nisan 2023,Honda,Accord,2.0 EX,1993,450.000 km,Otomatik,LPG & Benzin,Sedan,1997 cc,133 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Kırmızı,İlk Sahibi Değilim,1.198 TL,Takasa Uygun Değil,Tramer tutarı belirtilmemiş,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış
10,233.000,22273723,03 Nisan 2023,Honda,Accord,1.8,1999,3.595.000 km,Otomatik,LPG & Benzin,Sedan,2501 - 3000 cm3,201 - 225 HP,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Siyah,İlk Sahibi Değilim,,Takasa Uygun,,,,,,,,,,,,,,
11,750.000,22323924,03 Nisan 2023,Honda,Accord,2.0 Executive,2008,144.000 km,Otomatik,Benzin,Sedan,1998 cc,156 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Gri (Gümüş),İlk Sahibiyim,3.047 TL,Takasa Uygun,Toplam Tramer Tutarı: 7.500 TL,Boyanmış,Boyanmış,Boyanmış,Orijinal,Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Boyanmış,Boyanmış,Orijinal
12,510.000,22321251,03 Nisan 2023,Honda,Accord,2.0 Executive,2009,240.000 km,Otomatik,LPG & Benzin,Sedan,1998 cc,156 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,3.047 TL,Takasa Uygun,Toplam Tramer Tutarı: 28.000 TL,Değişmiş,Boyanmış,Değişmiş,Orijinal,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,,,Değişmiş,Boyanmış
13,1.475.000,22321359,03 Nisan 2023,Honda,Accord,1.5 VTEC Executive Plus,2022,6.122 km,Otomatik,Benzin,Sedan,1498 cc,190 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Var,(TR) Türkiye,Gri,İlk Sahibi Değilim,4.434 TL,Takasa Uygun,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
14,445.000,22317692,03 Nisan 2023,Honda,Accord,2.0 Executive,2009,302.000 km,Otomatik,LPG & Benzin,Sedan,1998 cc,156 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,Siyah,İlk Sahibi Değilim,3.047 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 23.000 TL,Boyanmış,,,,,,Boyanmış,Değişmiş,Boyanmış,,,Boyanmış,Boyanmış
15,415.000,22318020,03 Nisan 2023,Honda,Accord,2.4 Executive,2004,284.000 km,Otomatik,LPG & Benzin,Sedan,2354 cc,190 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Füme,İlk Sahibi Değilim,1.818 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
16,600.000,22312207,02 Nisan 2023,Honda,Accord,2.0 Executive,2011,185.000 km,Otomatik,LPG & Benzin,Sedan,1998 cc,156 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Siyah,İlk Sahibi Değilim,3.047 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 0 TL,,,,,,,Değişmiş,,,,Değişmiş,,Lokal Boyanmış
17,187.000,22301906,01 Nisan 2023,Honda,Accord,2.0 LS,1999,296.000 km,Düz,LPG & Benzin,Sedan,1997 cc,115 hp,Önden Çekiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,1.198 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
18,375.000,22267471,01 Nisan 2023,Honda,Accord,2.0 Executive,2007,291.800 km,Otomatik,LPG & Benzin,Sedan,1998 cc,155 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,1.198 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 5.250 TL,Boyanmış,Boyanmış,,Orijinal,Orijinal,Orijinal,Boyanmış,Boyanmış,Boyanmış,,,Boyanmış,Boyanmış
19,273.750,19909221,31 Mart 2023,Honda,Accord,2.0 Sport,2005,177.000 km,Otomatik,LPG & Benzin,Sedan,1801 - 2000 cm3,126 - 150 HP,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Siyah,İlk Sahibi Değilim,,Takasa Uygun,,,,,,,,,,,,,,
20,335.000,22292209,31 Mart 2023,Honda,Accord,2.0 Sport,2004,326.000 km,Düz,LPG & Benzin,Sedan,1998 cc,155 hp,Önden Çekiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,1.198 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
21,285.000,22295270,31 Mart 2023,Honda,Accord,2.0 Sport,2003,342.000 km,Yarı Otomatik,LPG & Benzin,Sedan,1801 - 2000 cm3,126 - 150 HP,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Lacivert,İlk Sahibi Değilim,,Takasa Uygun Değil,Toplam Tramer Tutarı: 20.000 TL,Boyanmış,Boyanmış,Boyanmış,Orijinal,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış
22,240.000,22288687,30 Mart 2023,Honda,Accord,2.0 ES,1997,380.000 km,Otomatik,LPG & Benzin,Sedan,1997 cc,131 hp,Önden Çekiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,1.198 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
23,586.900,22155922,29 Mart 2023,Honda,Accord,2.0 Executive,2009,207.000 km,Otomatik,LPG & Benzin,Sedan,1998 cc,156 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Siyah,İlk Sahibi Değilim,3.047 TL,-,,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Değişmiş
24,1.475.900,22279582,29 Mart 2023,Honda,Accord,1.5 VTEC Executive Plus,2022,6.001 km,Otomatik,Benzin,Sedan,1498 cc,190 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Var,(TR) Türkiye,Siyah,İlk Sahibiyim,4.434 TL,Takasa Uygun,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
25,165.900,22181915,29 Mart 2023,Honda,Accord,2.0 EX,1994,507.000 km,Düz,LPG & Benzin,Sedan,1997 cc,133 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Bordo,İlk Sahibi Değilim,1.198 TL,Takasa Uygun,,,,,,,,,,,,,,
26,290.000,22222254,28 Mart 2023,Honda,Accord,2.4 Executive,2004,380.000 km,Otomatik,LPG & Benzin,Sedan,2354 cc,190 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Gri,İlk Sahibi Değilim,1.818 TL,Takasa Uygun,,,,,,,,,,,,,,
27,292.000,21867713,28 Mart 2023,Honda,Accord,2.0 EX,2000,356.000 km,Otomatik,LPG & Benzin,Sedan,1997 cc,147 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Lacivert,İlk Sahibiyim,1.198 TL,Takasa Uygun Değil,,,,,,,,,,Değişmiş,,,,
28,408.000,22269515,28 Mart 2023,Honda,Accord,2.0 Sport,2003,260.000 km,Düz,LPG & Benzin,Sedan,1998 cc,155 hp,Önden Çekiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,1.198 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
29,430.000,21849160,27 Mart 2023,Honda,Accord,2.0 Executive,2007,320.000 km,Otomatik,LPG & Benzin,Sedan,1998 cc,155 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Var,(TR) Türkiye,Siyah,İlk Sahibi Değilim,1.198 TL,Takasa Uygun,,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
30,237.500,22252698,26 Mart 2023,Honda,Accord,2.0 EX,1990,314.000 km,Otomatik,LPG & Benzin,Sedan,1997 cc,133 hp,Önden Çekiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,Lacivert,İlk Sahibi Değilim,1.198 TL,Takasa Uygun,,,,,,,,,,,,,,
31,225.000,22251038,26 Mart 2023,Honda,Accord,1.8 LS,2001,270.000 km,Otomatik,LPG & Benzin,Sedan,1850 cc,136 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,1.198 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 4.000 TL,,,,,,,,Değişmiş,Değişmiş,,,,
32,1.450.000,22246597,25 Mart 2023,Honda,Accord,1.5 VTEC Executive Plus,2021,6.900 km,Otomatik,Benzin,Sedan,1498 cc,190 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Var,(TR) Türkiye,Gri,İlk Sahibi Değilim,4.434 TL,Takasa Uygun Değil,,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
33,360.000,21581133,25 Mart 2023,Honda,Accord,2.0 Sport,2004,312.000 km,Otomatik,LPG & Benzin,Sedan,,,,Belirtilmemiş,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,,Takasa Uygun Değil,,,,,,,,,,,,,,
34,183.500,22241339,24 Mart 2023,Honda,Accord,2.0 ES,1997,240.000 km,Otomatik,LPG & Benzin,Sedan,1997 cc,131 hp,Önden Çekiş,Belirtilmemiş,,,,,,,,,,,,,,,,,,,,,
35,157.500,21841139,24 Mart 2023,Honda,Accord,2.0 EX,1990,398.000 km,Otomatik,LPG & Benzin,Sedan,1997 cc,133 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Gri (Gümüş),İlk Sahibi Değilim,1.198 TL,Takasa Uygun Değil,Tramer tutarı yok,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Değişmiş,Değişmiş,Boyanmış,Değişmiş,Boyanmış,Boyanmış,Boyanmış,Boyanmış
36,172.500,22220295,22 Mart 2023,Honda,Accord,2.0 ES,1998,291.000 km,Otomatik,LPG & Benzin,Sedan,1997 cc,147 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Gri (Gümüş),İlk Sahibi Değilim,1.198 TL,Takasa Uygun Değil,Tramer tutarı yok,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Değişmiş,Boyanmış,Değişmiş,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Değişmiş
37,370.000,22218645,21 Mart 2023,Honda,Accord,2.4 Executive,2005,224.000 km,Otomatik,LPG & Benzin,Sedan,2354 cc,190 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,1.818 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 11.000 TL,Boyanmış,,Boyanmış,,Boyanmış,Boyanmış,Değişmiş,Değişmiş,Değişmiş,,,Boyanmış,Boyanmış
38,390.000,22213960,21 Mart 2023,Honda,Accord,2.4 Executive,2003,305.000 km,Otomatik,Benzin,Sedan,2354 cc,190 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,1.818 TL,Takasa Uygun Değil,,,Değişmiş,,,,,Değişmiş,,Değişmiş,,,,
39,653.500,22214277,21 Mart 2023,Honda,Accord,2.0 Executive,2011,243.000 km,Otomatik,Benzin,Sedan,1998 cc,156 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Siyah,İlk Sahibi Değilim,3.047 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 9.000 TL,Orijinal,Orijinal,Lokal Boyanmış,Orijinal,Orijinal,Orijinal,Lokal Boyanmış,Lokal Boyanmış,Lokal Boyanmış,Boyanmış,Boyanmış,Orijinal,Orijinal
40,465.000,21804274,20 Mart 2023,Honda,Accord,2.0 Executive,2009,278.000 km,Otomatik,LPG & Benzin,Sedan,1998 cc,156 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Siyah,İlk Sahibi Değilim,3.047 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 35.000 TL,Lokal Boyanmış,Boyanmış,Lokal Boyanmış,Orijinal,Lokal Boyanmış,Lokal Boyanmış,Değişmiş,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Lokal Boyanmış,Lokal Boyanmış
41,349.000,22204650,19 Mart 2023,Honda,Accord,2.0 Executive,2006,325.000 km,Otomatik,LPG & Benzin,Sedan,1998 cc,155 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Füme,İlk Sahibi Değilim,1.198 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
42,255.000,22202429,19 Mart 2023,Honda,Accord,2.2 CTDi,2005,430.000 km,Düz,Dizel,Sedan,2204 cc,140 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Gri (Gümüş),İlk Sahibiyim,1.818 TL,Takasa Uygun,Toplam Tramer Tutarı: 10.000 TL,Boyanmış,Değişmiş,Boyanmış,Orijinal,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış
43,165.000,22200361,19 Mart 2023,Honda,Accord,2.0 ES,1997,375.000 km,Otomatik,LPG & Benzin,Sedan,1801 - 2000 cm3,,,Belirtilmemiş,Bireysel,-,(TR) Türkiye,Siyah,İlk Sahibi Değilim,,Takasa Uygun Değil,,,,,,,,,,,,,,
44,410.000,22200422,19 Mart 2023,Honda,Accord,2.0 Executive,2006,295.000 km,Otomatik,LPG & Benzin,Sedan,1998 cc,155 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,1.198 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 12.000 TL,,,,,,,Değişmiş,,,,,,
45,330.000,22190724,18 Mart 2023,Honda,Accord,2.0 Executive,2008,214.000 km,Otomatik,LPG & Benzin,Sedan,1998 cc,155 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,3.047 TL,Takasa Uygun Değil,Bu araç ağır hasar kayıtlıdır.,Lokal Boyanmış,Orijinal,Boyanmış,Orijinal,Orijinal,Orijinal,Değişmiş,Boyanmış,Boyanmış,,,Boyanmış,Boyanmış
46,638.000,22190431,18 Mart 2023,Honda,Accord,2.0 Executive,2012,201.000 km,Otomatik,LPG & Benzin,Sedan,1998 cc,156 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,Siyah,İlk Sahibiyim,5.119 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 17.083 TL,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
47,255.000,22187402,17 Mart 2023,Honda,Accord,2.4 Executive,2004,305.000 km,Otomatik,LPG & Benzin,Sedan,2354 cc,190 hp,Önden Çekiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,1.818 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
48,500.000,22178558,16 Mart 2023,Honda,Accord,2.0 Executive,2009,280.000 km,Otomatik,LPG & Benzin,Sedan,1998 cc,156 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,Siyah,İlk Sahibiyim,3.047 TL,Takasa Uygun,Tramer tutarı belirtilmemiş,Boyanmış,Boyanmış,Boyanmış,,Orijinal,Orijinal,Boyanmış,Boyanmış,Boyanmış,,,Boyanmış,Lokal Boyanmış
49,210.000,21760278,15 Mart 2023,Honda,Accord,1.8 LS,2001,357.000 km,Otomatik,LPG & Benzin,Sedan,1850 cc,136 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,1.198 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 5.000 TL,Boyanmış,Boyanmış,Boyanmış,Orijinal,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış
50,336.000,22115676,14 Mart 2023,Honda,Accord,2.4 Executive,2004,408.000 km,Otomatik,LPG & Benzin,Sedan,2354 cc,190 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Var,(TR) Türkiye,Lacivert,İlk Sahibi Değilim,1.818 TL,Takasa Uygun,Toplam Tramer Tutarı: 26.000 TL,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
51,342.000,22163198,14 Mart 2023,Honda,Accord,2.0 Sport,2003,330.000 km,Otomatik,LPG & Benzin,Sedan,2001 - 2500 cm3,101 - 125 HP,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Gri,İlk Sahibi Değilim,,Takasa Uygun,Tramer tutarı yok,Boyanmış,Orijinal,Boyanmış,Orijinal,Boyanmış,Boyanmış,Boyanmış,Orijinal,Boyanmış,Orijinal,Boyanmış,Boyanmış,Boyanmış
52,450.000,21762901,14 Mart 2023,Honda,Accord,2.0 Executive,2008,216.000 km,Otomatik,LPG & Benzin,Sedan,1998 cc,155 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,Füme,İlk Sahibi Değilim,3.047 TL,Takasa Uygun,Toplam Tramer Tutarı: 14.000 TL,Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,Değişmiş,Değişmiş
53,160.000,22092028,11 Mart 2023,Honda,Accord,2.0 EX,1990,450.000 km,Otomatik,LPG & Benzin,Sedan,1997 cc,133 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Füme,İlk Sahibi Değilim,1.198 TL,Takasa Uygun,,,,,,,,,,,,,,
54,365.000,22138372,11 Mart 2023,Honda,Accord,2.0 Executive,2006,211.500 km,Otomatik,LPG & Benzin,Sedan,1998 cc,155 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,1.198 TL,Takasa Uygun Değil,,,,,,,Değişmiş,,,Değişmiş,,,,
55,472.000,22135180,11 Mart 2023,Honda,Accord,2.0 Executive,2011,310.000 km,Otomatik,LPG & Benzin,Sedan,1998 cc,156 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,Beyaz,İlk Sahibiyim,3.047 TL,Takasa Uygun,Tramer tutarı belirtilmemiş,Boyanmış,Orijinal,,Orijinal,,Boyanmış,,Orijinal,Boyanmış,,,,Orijinal
56,195.000,22133853,10 Mart 2023,Honda,Accord,2.0 ES,1998,325.000 km,Düz,LPG & Benzin,Sedan,1997 cc,131 hp,Önden Çekiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,1.198 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
57,355.000,22126683,09 Mart 2023,Honda,Accord,2.0 Sport,2004,362.000 km,Düz,LPG & Benzin,Sedan,1998 cc,155 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,1.198 TL,Takasa Uygun Değil,,,,,,Boyanmış,,,,,,,,Değişmiş
58,310.000,21714553,09 Mart 2023,Honda,Accord,2.4 Executive,2003,346.000 km,Otomatik,LPG & Benzin,Sedan,2354 cc,190 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,1.818 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 45.000 TL,Boyanmış,Boyanmış,Boyanmış,Orijinal,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış
59,505.000,22123930,09 Mart 2023,Honda,Accord,2.0 Executive,2009,278.000 km,Otomatik,LPG & Benzin,Sedan,1998 cc,156 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,3.047 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 2.500 TL,Boyanmış,,Boyanmış,,Boyanmış,Boyanmış,Değişmiş,,,,,Boyanmış,Boyanmış
60,180.000,21707496,08 Mart 2023,Honda,Accord,2.0 ES,1996,287.000 km,Otomatik,LPG & Benzin,Sedan,1997 cc,131 hp,Önden Çekiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,1.198 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
61,185.000,22055449,07 Mart 2023,Honda,Accord,2.2 EX,1994,250.000 km,Otomatik,LPG & Benzin,Sedan,2156 cc,147 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,1.818 TL,-,Toplam Tramer Tutarı: 2.000 TL,,,,,,,,,,Boyanmış,Boyanmış,,
62,765.000,22094281,05 Mart 2023,Honda,Accord,2.0 Executive,2014,151.000 km,Otomatik,LPG & Benzin,Sedan,1998 cc,156 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,5.119 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
63,215.000,22063967,01 Mart 2023,Honda,Accord,2.0 ES,1998,275.000 km,Otomatik,LPG & Benzin,Sedan,1997 cc,131 hp,Önden Çekiş,Takasa Uygun:,,,,,,,,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
64,190.000,22054105,27 Şubat 2023,Honda,Accord,2.0 LS,1997,270.000 km,Otomatik,LPG & Benzin,Sedan,,,,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,,Takasa Uygun Değil,Tramer tutarı yok,,,,,,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,,,Boyanmış
65,510.000,22049073,27 Şubat 2023,Honda,Accord,2.0 Executive,2010,341.000 km,Otomatik,LPG & Benzin,Sedan,1998 cc,156 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Siyah,İlk Sahibi Değilim,3.047 TL,Takasa Uygun,Toplam Tramer Tutarı: 319 TL,,,,,,,,,,,,,Boyanmış
66,460.000,22042991,26 Şubat 2023,Honda,Accord,2.4 Executive,2004,140.000 km,Otomatik,Benzin,Sedan,2354 cc,190 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,1.818 TL,Takasa Uygun Değil,,Orijinal,Boyanmış,Boyanmış,Orijinal,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Orijinal,Orijinal
