,price,ilan_no,ilan_tarih,marka,seri,model,yıl,km,vites_tipi,yakıt_tipi,kasa_tipi,motor_hacmi,motor_gucu,cekis,boya_degisen,arac_turu,garanti,plaka_uyruk,renk,Araç ilk sahibindenmi,Yıllık mtv tutarı,Takasa uygunmu,tramer,sag_arka_camurluk,arka_kaput,sol_arka_camurluk,tavan,sol_arka_kapi,sol_on_kapi,sag_on_camurluk,motor_kaputu,sol_on_camurluk,on_tampon,arka_tampon,sag_arka_kapi,sag_on_kapi
36,295.000,22427988,16 Nisan 2023,Volkswagen,Bora,1.6 Pacific,2005,310.000 km,Düz,LPG & Benzin,Sedan,1595 cc,105 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,436 TL,Takasa Uygun Değil,,,,,,Değişmiş,,,,Boyanmış,,,,
37,230.000,21981342,16 Nisan 2023,Volkswagen,Bora,1.6 Comfortline,2000,235.000 km,Düz,LPG & Benzin,Sedan,1595 cc,105 hp,Önden Çekiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,Kırmızı,İlk Sahibiyim,436 TL,Takasa Uygun,,,,,,,,,,,,,,
38,295.000,21547542,16 Nisan 2023,Volkswagen,Bora,1.6 Pacific,2003,298.000 km,Otomatik,LPG & Benzin,Sedan,1595 cc,102 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Gri (Gümüş),İlk Sahibiyim,436 TL,Takasa Uygun,,Boyanmış,Boyanmış,Boyanmış,Orijinal,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış
39,355.000,21980642,16 Nisan 2023,Volkswagen,Bora,1.6 Pacific,2003,203.000 km,Otomatik,LPG & Benzin,Sedan,1595 cc,102 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibi Değilim,436 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 5.000 TL,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Değişmiş,Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
40,310.000,22429839,16 Nisan 2023,Volkswagen,Bora,1.6 Trendline,2000,174.000 km,Düz,LPG & Benzin,Sedan,1595 cc,101 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,Beyaz,İlk Sahibiyim,436 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 5.000 TL,,,,,Boyanmış,Boyanmış,,Lokal Boyanmış,,,,,
41,220.000,22429937,16 Nisan 2023,Volkswagen,Bora,1.6 Comfortline,1999,302.000 km,Düz,Benzin,Sedan,1595 cc,101 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Yeşil (metalik),İlk Sahibiyim,436 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 1.700 TL,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Boyanmış,Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
42,249.900,22426894,15 Nisan 2023,Volkswagen,Bora,1.6 Pacific,2004,297.000 km,Otomatik,LPG & Benzin,Sedan,1595 cc,102 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,436 TL,Takasa Uygun,,,,,,,,,,,,,,
43,238.000,21951970,15 Nisan 2023,Volkswagen,Bora,1.6 Highline,2000,316.000 km,Düz,LPG & Benzin,Sedan,1595 cc,101 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,436 TL,Takasa Uygun Değil,Tramer tutarı yok,Boyanmış,Boyanmış,Boyanmış,Orijinal,Boyanmış,Boyanmış,Değişmiş,Değişmiş,Değişmiş,Boyanmış,Boyanmış,Boyanmış,Boyanmış
44,283.000,22424838,15 Nisan 2023,Volkswagen,Bora,1.6 Comfortline,2000,245.000 km,Düz,LPG & Benzin,Sedan,1595 cc,105 hp,Önden Çekiş,Belirtilmemiş,,,,,,,,,,,,,,,,,,,,,
45,280.000,22420462,15 Nisan 2023,Volkswagen,Bora,1.6 Comfortline,2001,275.000 km,Düz,LPG & Benzin,Sedan,1595 cc,105 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,436 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 1.000 TL,Orijinal,Orijinal,Boyanmış,Orijinal,Orijinal,Orijinal,Lokal Boyanmış,Değişmiş,Değişmiş,Orijinal,Boyanmış,Orijinal,Orijinal
46,325.000,22421250,15 Nisan 2023,Volkswagen,Bora,1.6 Comfortline,2001,276.000 km,Düz,LPG & Benzin,Sedan,1595 cc,105 hp,Önden Çekiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,436 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
47,288.500,22424331,15 Nisan 2023,Volkswagen,Bora,1.6 Trendline,2001,199.000 km,Düz,LPG & Benzin,Sedan,1595 cc,105 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,436 TL,Takasa Uygun Değil,Tramer tutarı yok,Orijinal,Orijinal,Boyanmış,Orijinal,Lokal Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
